;movie_title;title_year;language;country;Couleur;duration;budget;genres;cast_total_facebook_likes;movie_facebook_likes;imdb_score;movie_imdb_link;action;adventure;animation;biography;comedy;crime;documentary;drama;family;fantasy;film-noir;game-show;history;horror;music;musical;mystery;news;reality-tv;romance;sci-fi;short;sport;thriller;war;western;english;french;australia;canada;france;germany;uk;usa; black and white;color
58;Rush Hour 3 ;2007.0;English;USA;Color;91.0;140000000.0;Action|Comedy|Crime|Thriller;1125.0;0.0;6.2;http://www.imdb.com/title/tt0293564/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
59;2012 ;2009.0;English;USA;Color;158.0;200000000.0;Action|Adventure|Sci-Fi;2144.0;13000.0;5.8;http://www.imdb.com/title/tt1190080/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
60;A Christmas Carol ;2009.0;English;USA;Color;96.0;200000000.0;Animation|Drama|Family|Fantasy;48878.0;0.0;6.8;http://www.imdb.com/title/tt1067106/?ref_=fn_tt_tt_1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
61;Jupiter Ascending ;2015.0;English;USA;Color;127.0;176000000.0;Action|Adventure|Sci-Fi;47334.0;44000.0;5.4;http://www.imdb.com/title/tt1617661/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
62;The Legend of Tarzan ;2016.0;English;USA;Color;110.0;180000000.0;Action|Adventure|Drama|Romance;21175.0;29000.0;6.6;http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
63;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ;2005.0;English;USA;Color;150.0;180000000.0;Adventure|Family|Fantasy;1317.0;0.0;6.9;http://www.imdb.com/title/tt0363771/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
64;X-Men: Apocalypse ;2016.0;English;USA;Color;144.0;178000000.0;Action|Adventure|Sci-Fi;49684.0;54000.0;7.3;http://www.imdb.com/title/tt3385516/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
65;The Dark Knight ;2008.0;English;USA;Color;152.0;185000000.0;Action|Crime|Drama|Thriller;57802.0;37000.0;9.0;http://www.imdb.com/title/tt0468569/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
66;Up ;2009.0;English;USA;Color;96.0;175000000.0;Adventure|Animation|Comedy|Family;2635.0;27000.0;8.3;http://www.imdb.com/title/tt1049413/?ref_=fn_tt_tt_1;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
67;Monsters vs. Aliens ;2009.0;English;USA;Color;94.0;175000000.0;Action|Adventure|Animation|Comedy|Family|Sci-Fi;2579.0;0.0;6.5;http://www.imdb.com/title/tt0892782/?ref_=fn_tt_tt_1;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
68;Iron Man ;2008.0;English;USA;Color;126.0;140000000.0;Action|Adventure|Sci-Fi;39252.0;10000.0;7.9;http://www.imdb.com/title/tt0371746/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
69;Hugo ;2011.0;English;USA;Color;126.0;170000000.0;Adventure|Drama|Family|Mystery;36017.0;42000.0;7.5;http://www.imdb.com/title/tt0970179/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
70;Wild Wild West ;1999.0;English;USA;Color;106.0;170000000.0;Action|Comedy|Sci-Fi|Western;15870.0;0.0;4.8;http://www.imdb.com/title/tt0120891/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
71;The Mummy: Tomb of the Dragon Emperor ;2008.0;English;USA;Color;112.0;145000000.0;Action|Adventure|Fantasy|Horror|Thriller;9131.0;0.0;5.2;http://www.imdb.com/title/tt0859163/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
72;Suicide Squad ;2016.0;English;USA;Color;123.0;175000000.0;Action|Adventure|Comedy|Sci-Fi;11287.0;80000.0;6.9;http://www.imdb.com/title/tt1386697/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
73;Evan Almighty ;2007.0;English;USA;Color;96.0;175000000.0;Comedy|Family|Fantasy;108016.0;2000.0;5.4;http://www.imdb.com/title/tt0413099/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
74;Edge of Tomorrow ;2014.0;English;USA;Color;113.0;178000000.0;Action|Adventure|Sci-Fi;12652.0;77000.0;7.9;http://www.imdb.com/title/tt1631867/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
75;Waterworld ;1995.0;English;USA;Color;176.0;175000000.0;Action|Adventure|Sci-Fi|Thriller;1004.0;0.0;6.1;http://www.imdb.com/title/tt0114898/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
76;G.I. Joe: The Rise of Cobra ;2009.0;English;USA;Color;118.0;175000000.0;Action|Adventure|Sci-Fi|Thriller;26683.0;0.0;5.8;http://www.imdb.com/title/tt1046173/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
77;Inside Out ;2015.0;English;USA;Color;95.0;175000000.0;Adventure|Animation|Comedy|Drama|Family|Fantasy;2944.0;118000.0;8.3;http://www.imdb.com/title/tt2096673/?ref_=fn_tt_tt_1;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
78;The Jungle Book ;2016.0;English;UK;Color;106.0;175000000.0;Adventure|Drama|Family|Fantasy;32921.0;65000.0;7.8;http://www.imdb.com/title/tt3040964/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
79;Iron Man 2 ;2010.0;English;USA;Color;124.0;200000000.0;Action|Adventure|Sci-Fi;48638.0;18000.0;7.0;http://www.imdb.com/title/tt1228705/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
80;Snow White and the Huntsman ;2012.0;English;USA;Color;132.0;170000000.0;Action|Adventure|Drama|Fantasy;72881.0;53000.0;6.1;http://www.imdb.com/title/tt1735898/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
81;Maleficent ;2014.0;English;USA;Color;97.0;180000000.0;Action|Adventure|Family|Fantasy|Romance;15516.0;89000.0;7.0;http://www.imdb.com/title/tt1587310/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
82;Dawn of the Planet of the Apes ;2014.0;English;USA;Color;130.0;170000000.0;Action|Adventure|Drama|Sci-Fi;14363.0;45000.0;7.6;http://www.imdb.com/title/tt2103281/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
84;47 Ronin ;2013.0;English;USA;Color;128.0;175000000.0;Action|Adventure|Drama|Fantasy;20965.0;35000.0;6.3;http://www.imdb.com/title/tt1335975/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
85;Captain America: The Winter Soldier ;2014.0;English;USA;Color;136.0;170000000.0;Action|Adventure|Sci-Fi;36188.0;55000.0;7.8;http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
86;Shrek Forever After ;2010.0;English;USA;Color;93.0;165000000.0;Adventure|Animation|Comedy|Family|Fantasy;4628.0;0.0;6.4;http://www.imdb.com/title/tt0892791/?ref_=fn_tt_tt_1;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
87;Tomorrowland ;2015.0;English;USA;Color;130.0;190000000.0;Action|Adventure|Family|Mystery|Sci-Fi;5046.0;37000.0;6.5;http://www.imdb.com/title/tt1964418/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
88;Big Hero 6 ;2014.0;English;USA;Color;102.0;165000000.0;Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi;2963.0;41000.0;7.9;http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
89;Wreck-It Ralph ;2012.0;English;USA;Color;101.0;165000000.0;Adventure|Animation|Comedy|Family|Sci-Fi;4451.0;40000.0;7.8;http://www.imdb.com/title/tt1772341/?ref_=fn_tt_tt_1;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
90;The Polar Express ;2004.0;English;USA;Color;100.0;165000000.0;Adventure|Animation|Family|Fantasy;16264.0;10000.0;6.6;http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
91;Independence Day: Resurgence ;2016.0;English;USA;Color;120.0;165000000.0;Action|Adventure|Sci-Fi;3233.0;67000.0;5.5;http://www.imdb.com/title/tt1628841/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
92;How to Train Your Dragon ;2010.0;English;USA;Color;98.0;165000000.0;Adventure|Animation|Family|Fantasy;20453.0;33000.0;8.2;http://www.imdb.com/title/tt0892769/?ref_=fn_tt_tt_1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
93;Terminator 3: Rise of the Machines ;2003.0;English;USA;Color;109.0;200000000.0;Action|Sci-Fi;1769.0;0.0;6.4;http://www.imdb.com/title/tt0181852/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
94;Guardians of the Galaxy ;2014.0;English;USA;Color;121.0;170000000.0;Action|Adventure|Sci-Fi;32438.0;96000.0;8.1;http://www.imdb.com/title/tt2015381/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
95;Interstellar ;2014.0;English;USA;Color;169.0;165000000.0;Adventure|Drama|Sci-Fi;31488.0;349000.0;8.6;http://www.imdb.com/title/tt0816692/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
96;Inception ;2010.0;English;USA;Color;148.0;160000000.0;Action|Adventure|Sci-Fi|Thriller;81115.0;175000.0;8.8;http://www.imdb.com/title/tt1375666/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
98;The Hobbit: An Unexpected Journey ;2012.0;English;USA;Color;182.0;180000000.0;Adventure|Fantasy;9152.0;166000.0;7.9;http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
99;The Fast and the Furious ;2001.0;English;USA;Color;106.0;38000000.0;Action|Crime|Thriller;45327.0;14000.0;6.7;http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
100;The Curious Case of Benjamin Button ;2008.0;English;USA;Color;166.0;150000000.0;Drama|Fantasy|Romance;13333.0;23000.0;7.8;http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
101;X-Men: First Class ;2011.0;English;USA;Color;132.0;160000000.0;Action|Adventure|Sci-Fi;50983.0;54000.0;7.8;http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
102;The Hunger Games: Mockingjay - Part 2 ;2015.0;English;USA;Color;137.0;160000000.0;Adventure|Sci-Fi;81385.0;38000.0;6.6;http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
103;The Sorcerer's Apprentice ;2010.0;English;USA;Color;109.0;150000000.0;Action|Adventure|Family|Fantasy;13388.0;11000.0;6.1;http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
104;Poseidon ;2006.0;English;USA;Color;98.0;160000000.0;Action|Adventure|Drama|Thriller;92456.0;0.0;5.6;http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
105;Alice Through the Looking Glass ;2016.0;English;USA;Color;113.0;170000000.0;Adventure|Family|Fantasy;80806.0;30000.0;6.4;http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
106;Shrek the Third ;2007.0;English;USA;Color;93.0;160000000.0;Adventure|Animation|Comedy|Family|Fantasy;4705.0;0.0;6.1;http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
107;Warcraft ;2016.0;English;USA;Color;123.0;160000000.0;Action|Adventure|Fantasy;5505.0;89000.0;7.3;http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
108;Terminator Genisys ;2015.0;English;USA;Color;126.0;155000000.0;Action|Adventure|Sci-Fi;38873.0;82000.0;6.6;http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
109;The Chronicles of Narnia: The Voyage of the Dawn Treader ;2010.0;English;USA;Color;113.0;155000000.0;Adventure|Family|Fantasy;764.0;11000.0;6.3;http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
110;Pearl Harbor ;2001.0;English;USA; Black and White;184.0;140000000.0;Action|Drama|History|Romance|War;5401.0;0.0;6.1;http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
111;Transformers ;2007.0;English;USA;Color;144.0;150000000.0;Action|Adventure|Sci-Fi;2333.0;8000.0;7.1;http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
112;Alexander ;2004.0;English;Germany;Color;206.0;155000000.0;Action|Adventure|Biography|Drama|History|Romance|War;24598.0;0.0;5.5;http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
113;Harry Potter and the Order of the Phoenix ;2007.0;English;UK;Color;138.0;150000000.0;Adventure|Family|Fantasy|Mystery;33433.0;0.0;7.5;http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
114;Harry Potter and the Goblet of Fire ;2005.0;English;UK;Color;157.0;150000000.0;Adventure|Family|Fantasy|Mystery;53413.0;0.0;7.6;http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
115;Hancock ;2008.0;English;USA;Color;102.0;150000000.0;Action|Drama;21584.0;0.0;6.4;http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
